_id,term,frequency,kb_id,type
67118a09a620e436ef12be90,wash.,183,,GPE
67118a09a620e436ef12be9a,whse,6,,GPE
67118a09a620e436ef12bed4,clantrans,3,,GPE
67118a09a620e436ef12bee7,trackman buffalo,12,,GPE
67118a09a620e436ef12bef7,u.s.a,36,,GPE
67118a09a620e436ef12bf19,elm grove,15,,GPE
67118a09a620e436ef12bf3e,appvl,3,,GPE
67118a09a620e436ef12bf61,flemington,36,,GPE
67118a09a620e436ef12bf62,weston,474,,GPE
67118a09a620e436ef12bf6b,port ivory,3,,GPE
67118a09a620e436ef12bf6f,new york city,30,,GPE
67118a09a620e436ef12bf70,w. brighton,3,,GPE
67118a09a620e436ef12bf7b,"w. va.

",66,,GPE
67118a09a620e436ef12bf8b,baltimore md,36,,GPE
67118a09a620e436ef12bf9c,n.s.,30,,GPE
67118a09a620e436ef12bfb7,clarksdale,3,,GPE
67118a09a620e436ef12bfb8,mississippi farmer,3,,GPE
67118a09a620e436ef12bfbc,mexico,21,,GPE
67118a09a620e436ef12bfbd,mo.,1194,,GPE
67118a09a620e436ef12bfda,anita,6,,GPE
67118a09a620e436ef12bff6,peaslee,3,,GPE
67118a09a620e436ef12c054,uiredan,3,,GPE
67118a09a620e436ef12c05b,altamont,27,,GPE
67118a09a620e436ef12c05d,taylorville,21,,GPE
67118a09a620e436ef12c06b,rd mngry,3,,GPE
67118a09a620e436ef12c076,akkingdale,3,,GPE
67118a09a620e436ef12c078,w.va),3,,GPE
67118a09a620e436ef12c094,arbor,6,,GPE
67118a09a620e436ef12c0af,iowa,36,,GPE
67118a09a620e436ef12c0d6,u. s.,24,,GPE
67118a09a620e436ef12c0ed,paris,24,,GPE
67118a09a620e436ef12c0ef,chrism,3,,GPE
67118a09a620e436ef12c110,pige,3,,GPE
67118a09a620e436ef12c12e,donly,3,,GPE
67118a09a620e436ef12c130,"st. louis
c.t.",6,,GPE
67118a09a620e436ef12c149,w. va. - j.g. rhodes,6,,GPE
67118a09a620e436ef12c153,"w. virginia
category of operations",3,,GPE
67118a09a620e436ef12c159,antonio born,6,,GPE
67118a09a620e436ef12c195,hampton clyde,3,,GPE
67118a0aa620e436ef12c1d5,ta mid,3,,GPE
67118a0aa620e436ef12c1f1,q8,3,,GPE
67118a0aa620e436ef12c206,marion county jail,3,,GPE
67118a0aa620e436ef12c212,bch,3,,GPE
67118a0aa620e436ef12c253,cook,228,,GPE
67118a0aa620e436ef12c290,gang,9,,GPE
67118a0aa620e436ef12c295,"lancaster, jr.",3,,GPE
67118a0aa620e436ef12c2a9,grand rapids,12,,GPE
67118a0aa620e436ef12c2aa,"mich
brakes
grand",3,,GPE
67118a0aa620e436ef12c2ae,michigan,57,,GPE
67118a0aa620e436ef12c2b9,g.s.,12,,GPE
67118a0aa620e436ef12c2bb,new haven,84,,GPE
67118a0aa620e436ef12c2da,zloton a.f.e,3,,GPE
67118a0aa620e436ef12c2dc,las vegas,3,,GPE
67118a0aa620e436ef12c2dd,nev.,21,,GPE
67118a0aa620e436ef12c2e6,m.p. lorain,12,,GPE
67118a0aa620e436ef12c2ed,paugh,6,,GPE
